id , user1, user2
11323 , 1568555 , 2029003
11324 , 1031208 , 11506
11325 , 592791 , 3800
11326 , 8232 , 1694998
11327 , 989180 , 241472
11328 , 1034916 , 1972760
11329 , 1120868 , 981373
11330 , 539801 , 1166371
11331 , 282717 , 14070
11332 , 152984 , 1310532
11333 , 1133113 , 11167
11334 , 488418 , 1568763
11335 , 2043193 , 1507686
11336 , 50009 , 8509
11337 , 50492 , 5567
11338 , 1078653 , 1885
11339 , 77775 , 420173
11340 , 1115069 , 513607
11341 , 965 , 206889
11342 , 1655415 , 13577
11343 , 3833 , 766520
11344 , 1860003 , 583
11345 , 6794 , 2031639
11346 , 1390087 , 10709
11347 , 1548978 , 8032
11348 , 1295078 , 834668
11349 , 1199497 , 9687
11350 , 615640 , 1159165
11351 , 1740850 , 10045
11352 , 1295128 , 1171771
11353 , 805505 , 8955
11354 , 1916179 , 980721
11355 , 1625474 , 11023
11356 , 1978911 , 2831
11357 , 1502064 , 14158
11358 , 1302811 , 6664
11359 , 1474600 , 2843
11360 , 1893593 , 10622
11361 , 1551452 , 7702
11362 , 390943 , 6606
11363 , 2658 , 666861
11364 , 1159077 , 9966
11365 , 1587903 , 803493
11366 , 1156017 , 821
11367 , 1103950 , 4834
11368 , 1860952 , 5177
11369 , 1085946 , 7231
11370 , 1964689 , 6915
11371 , 5695 , 8340
11372 , 1640075 , 1271
11373 , 812262 , 1345635
11374 , 1857730 , 957
11375 , 1806319 , 9155
11376 , 1268887 , 10064
11377 , 1339381 , 7225
11378 , 1521324 , 3141
11379 , 925084 , 5177
11380 , 599080 , 577
11381 , 13918 , 5890
11382 , 1678751 , 645870
11383 , 13917 , 1295848
11384 , 1605310 , 4927
11385 , 80594 , 186
11386 , 815724 , 511092
11387 , 330281 , 2669
11388 , 1977945 , 7494
11389 , 549505 , 12558
11390 , 1505004 , 4344
11391 , 1686832 , 536
11392 , 1803726 , 4606
11393 , 999437 , 192
11394 , 1168235 , 4742
11395 , 221536 , 1894098
11396 , 756748 , 6265
11397 , 1368646 , 627
11398 , 1468664 , 977
11399 , 210004 , 12416
11400 , 581054 , 237055
11401 , 1992961 , 2343
11402 , 2980 , 1815236
11403 , 489179 , 2771
11404 , 7685 , 1363132
11405 , 1828502 , 13333
11406 , 1105958 , 7116
11407 , 554715 , 13727
11408 , 1606484 , 152490
11409 , 1905635 , 7696
11410 , 2010404 , 10860
11411 , 1319032 , 1652645
11412 , 1912829 , 8564
11413 , 10628 , 209222
11414 , 11551 , 2027936
11415 , 1764672 , 7797
11416 , 1986024 , 824
11417 , 873553 , 8290
11418 , 1670805 , 7069
11419 , 1490851 , 289
11420 , 1715647 , 850838
11421 , 397404 , 402
11422 , 9478 , 208923
11423 , 1821910 , 137
11424 , 451668 , 12585
11425 , 1282579 , 2159
11426 , 679894 , 3159
11427 , 10083 , 1197263
11428 , 920865 , 5322
11429 , 792827 , 4486
11430 , 2050182 , 1467140
11431 , 318157 , 107236
11432 , 428810 , 8518
11433 , 646060 , 4834
11434 , 248564 , 1749211
11435 , 1215822 , 5616
11436 , 216020 , 1716154
11437 , 768083 , 248815
11438 , 2044400 , 1522213
11439 , 1565371 , 8966
11440 , 136495 , 507
11441 , 1901358 , 644
11442 , 1661204 , 4093
11443 , 78317 , 1048745
11444 , 990533 , 4453
11445 , 1664998 , 422554
11446 , 13064 , 498944
11447 , 313478 , 5861
11448 , 95893 , 1938
11449 , 2019001 , 877360
11450 , 1760641 , 1764169
11451 , 1250805 , 1038550
11452 , 873764 , 4735
11453 , 1207515 , 2727
11454 , 1167793 , 8965
11455 , 53313 , 382323
11456 , 575878 , 13917
11457 , 1186532 , 8307
11458 , 1911238 , 1799788
11459 , 211187 , 782
11460 , 140 , 241271
11461 , 1697550 , 12033
11462 , 877360 , 5859
11463 , 585890 , 698181
11464 , 1444643 , 938125
11465 , 1989978 , 13536
11466 , 1007391 , 6639
11467 , 9060 , 474
11468 , 933523 , 13250
11469 , 1569979 , 6621
11470 , 1109327 , 1152813
11471 , 1685321 , 730
11472 , 1047211 , 8264
11473 , 734821 , 6035
11474 , 1308688 , 1581241
11475 , 8614 , 193566
11476 , 1887782 , 5411
11477 , 1453864 , 2198
11478 , 994701 , 2561
11479 , 834668 , 2546
11480 , 1558 , 504
11481 , 600938 , 1558
11482 , 475796 , 1271
11483 , 282478 , 8430
11484 , 618100 , 5449
11485 , 827479 , 9598
11486 , 824940 , 534213
11487 , 57190 , 10767
11488 , 1491491 , 1521459
11489 , 355588 , 1155
11490 , 662199 , 877961
11491 , 658802 , 12039
11492 , 7460 , 750377
11493 , 1468557 , 577
11494 , 2034584 , 1304
11495 , 1318229 , 4727
11496 , 1515161 , 12747
11497 , 1285970 , 824588
11498 , 257627 , 1304
11499 , 6314 , 587039
11500 , 206700 , 1690
11501 , 728145 , 7488
11502 , 1726660 , 1304
11503 , 1268037 , 255
11504 , 1564823 , 878
11505 , 1121422 , 4486
11506 , 614620 , 3204
11507 , 1060244 , 1300
11508 , 1954 , 334260
11509 , 7542 , 13931
11510 , 1494509 , 1095715
11511 , 95382 , 1233758
11512 , 1486154 , 1703309
11513 , 1796671 , 1477690
11514 , 1490644 , 27
11515 , 10083 , 1002128
11516 , 189673 , 1277809
11517 , 1583424 , 1250805
11518 , 1244 , 1731351
11519 , 1693061 , 1137028
11520 , 270 , 1194258
11521 , 262248 , 8652
11522 , 1485027 , 582049
11523 , 1926041 , 1801709
11524 , 1931692 , 4648
11525 , 1171262 , 2022870
11526 , 1632408 , 9653
11527 , 1092306 , 3043
11528 , 2006507 , 3033
11529 , 536799 , 3800
11530 , 1742976 , 1636607
11531 , 1795892 , 363
11532 , 2021407 , 6857
11533 , 1654901 , 1109945
11534 , 1718936 , 1114
11535 , 158369 , 1236
11536 , 1499446 , 12354
11537 , 532569 , 2012499
11538 , 876224 , 674
11539 , 1741 , 1118100
11540 , 9060 , 4077
11541 , 1917177 , 470
11542 , 751952 , 390043
11543 , 369779 , 616
11544 , 4624 , 986316
11545 , 420584 , 1483546
11546 , 2021902 , 2639
11547 , 10045 , 1176491
11548 , 374526 , 857
11549 , 2009783 , 4436
11550 , 585114 , 1860003
11551 , 1750425 , 1840
11552 , 697586 , 7270
11553 , 6798 , 111827
11554 , 12006 , 254640
11555 , 1484977 , 591
11556 , 7105 , 815798
11557 , 851903 , 8404
11558 , 1971101 , 12819
11559 , 1779505 , 6206
11560 , 1826319 , 7659
11561 , 1921562 , 9499
11562 , 1417942 , 110
11563 , 1668877 , 1358
11564 , 10202 , 1159289
11565 , 12231 , 4083
11566 , 1239410 , 6825
11567 , 1670175 , 655748
11568 , 523 , 884964
11569 , 13853 , 653476
11570 , 1587903 , 798
11571 , 536799 , 387033
11572 , 790435 , 9584
11573 , 1543048 , 6593
11574 , 198561 , 1282
11575 , 238931 , 1065
11576 , 286079 , 394777
11577 , 670291 , 3816
11578 , 217548 , 5483
11579 , 998665 , 1983191
11580 , 1486146 , 5257
11581 , 1197263 , 101950
11582 , 1588107 , 2365
11583 , 947581 , 10016
11584 , 1620341 , 1809753
11585 , 4215 , 1258
11586 , 401142 , 221373
11587 , 730 , 1276152
11588 , 957072 , 7006
11589 , 2012120 , 310
11590 , 492415 , 10224
11591 , 2035249 , 3090
11592 , 1249420 , 3716
11593 , 330853 , 14227
11594 , 629361 , 1571499
11595 , 1314191 , 10800
11596 , 1057674 , 6985
11597 , 1081937 , 790
11598 , 407019 , 1376
11599 , 1764383 , 109214
11600 , 1150881 , 5721
11601 , 368499 , 7791
11602 , 1212349 , 4684
11603 , 1881013 , 9239
11604 , 2027073 , 363
11605 , 1575288 , 2411
11606 , 897994 , 2283
11607 , 350773 , 10637
11608 , 974088 , 3800
11609 , 216432 , 3617
11610 , 725366 , 10274
11611 , 433250 , 8711
11612 , 1663330 , 1527017
11613 , 773871 , 1539324
11614 , 390859 , 436
11615 , 11591 , 1755012
11616 , 1870042 , 7000
11617 , 804179 , 1733646
11618 , 590337 , 13421
11619 , 8523 , 1983188
11620 , 447143 , 6823
11621 , 1290746 , 6296
11622 , 1824772 , 2616
11623 , 250991 , 9087
11624 , 582636 , 1583
11625 , 527761 , 1455812
11626 , 120101 , 1035369
11627 , 974675 , 2754
11628 , 1778260 , 476
11629 , 532989 , 1246881
11630 , 1749410 , 13369
11631 , 793388 , 10126
11632 , 690387 , 9664
11633 , 11180 , 2384
11634 , 1198741 , 305
11635 , 1759637 , 1570566
11636 , 14415 , 1823935
11637 , 1390564 , 88027
11638 , 536 , 1698943
11639 , 1684320 , 695
11640 , 153821 , 49
11641 , 9699 , 3865
11642 , 1454732 , 641257
11643 , 1642127 , 7417
11644 , 1480054 , 1744019
11645 , 870422 , 363
11646 , 617057 , 569559
11647 , 1849606 , 11507
11648 , 536691 , 719
11649 , 186993 , 1031
11650 , 857065 , 8594
11651 , 1912916 , 3800
11652 , 563042 , 745
11653 , 122844 , 106733
11654 , 916211 , 7189
11655 , 926401 , 711732
11656 , 982992 , 11994
11657 , 347853 , 7953
11658 , 393795 , 2169
11659 , 697586 , 839455
11660 , 122735 , 1190
11661 , 1841210 , 1719185
11662 , 1178623 , 2473
11663 , 649349 , 5213
11664 , 1081937 , 1646706
11665 , 905456 , 6823
11666 , 522747 , 9258
11667 , 203664 , 8503
11668 , 911550 , 804
11669 , 1530409 , 2053
11670 , 937983 , 1732895
11671 , 1219075 , 9346
11672 , 1803836 , 7887
11673 , 1493775 , 2489
11674 , 441338 , 1002287
11675 , 1772874 , 659783
11676 , 512089 , 4554
11677 , 1715905 , 824
11678 , 351603 , 7911
11679 , 1446596 , 295
11680 , 2624 , 484
11681 , 552716 , 13898
11682 , 1187494 , 1873
11683 , 30404 , 9032
11684 , 592372 , 1209452
11685 , 1629803 , 8230
11686 , 1432336 , 7972
11687 , 5411 , 8133
11688 , 1108009 , 12137
11689 , 1897720 , 11788
11690 , 8894 , 106389
11691 , 742943 , 490356
11692 , 1605568 , 4078
11693 , 1880727 , 10599
11694 , 1434404 , 824
11695 , 2954 , 224414
11696 , 326001 , 9882
11697 , 359859 , 1387517
11698 , 768083 , 1330
11699 , 1649816 , 3592
11700 , 612712 , 2315
11701 , 558294 , 646244
11702 , 869805 , 7976
11703 , 1525941 , 1561469
11704 , 1744121 , 2027359
11705 , 9363 , 1570368
11706 , 1183443 , 6669
11707 , 713414 , 719
11708 , 175988 , 616
11709 , 409003 , 91
11710 , 181205 , 5683
11711 , 724203 , 9342
11712 , 1606433 , 2608
11713 , 1205 , 491291
11714 , 104997 , 10895
11715 , 594386 , 3159
11716 , 1340139 , 2888
11717 , 1066185 , 632606
11718 , 1586021 , 206558
11719 , 589577 , 474
11720 , 1295700 , 12717
11721 , 1732858 , 11013
11722 , 1180183 , 2775
11723 , 6141 , 1868648
11724 , 31411 , 756
11725 , 857010 , 6554
11726 , 1768002 , 1246334
11727 , 1119791 , 821
11728 , 912771 , 8861
11729 , 530917 , 8918
11730 , 131703 , 2977
11731 , 249222 , 216432
11732 , 11167 , 339199
11733 , 202086 , 12338
11734 , 855207 , 1300
11735 , 1190008 , 3159
11736 , 639455 , 8538
11737 , 1985271 , 3387
11738 , 491213 , 1085952
11739 , 529733 , 5168
11740 , 1225949 , 16
11741 , 971845 , 607440
11742 , 2074 , 199756
11743 , 2122 , 319395
11744 , 1084613 , 4986
11745 , 1605931 , 363
11746 , 840959 , 3847
11747 , 1256768 , 1550931
11748 , 4443 , 913482
11749 , 1860878 , 1099917
11750 , 894165 , 221
11751 , 2031305 , 35882
11752 , 574145 , 1885656
11753 , 818880 , 5680
11754 , 1373998 , 4834
11755 , 250920 , 4252
11756 , 734183 , 7105
11757 , 1924512 , 12533
11758 , 798173 , 782
11759 , 1888339 , 10705
11760 , 287525 , 4489
11761 , 1871523 , 9454
11762 , 197252 , 1787180
11763 , 1880672 , 577
11764 , 544758 , 1873245
11765 , 817241 , 1495
11766 , 553785 , 520699
11767 , 260131 , 8929
11768 , 1154929 , 9966
11769 , 1371238 , 14373
11770 , 1291871 , 1349
11771 , 1601 , 1952301
11772 , 1589486 , 1001
11773 , 73203 , 2526
11774 , 937058 , 9
11775 , 522658 , 5689
11776 , 1080775 , 1776
11777 , 639434 , 8993
11778 , 1340427 , 312468
11779 , 1732486 , 1936566
11780 , 1147569 , 782002
11781 , 350727 , 8010
11782 , 11023 , 3690
11783 , 874123 , 719
11784 , 144490 , 977
11785 , 1734224 , 3651
11786 , 338800 , 5689
11787 , 2002162 , 705537
11788 , 935119 , 802
11789 , 1360725 , 6475
11790 , 824790 , 6478
11791 , 1763286 , 582049
11792 , 678469 , 1616899
11793 , 785382 , 605818
11794 , 1195967 , 3010
11795 , 1445747 , 13266
11796 , 543581 , 293891
11797 , 357717 , 925482
11798 , 1602938 , 4141
11799 , 690319 , 1814239
11800 , 1575604 , 71
11801 , 1814100 , 4436
11802 , 1982778 , 3490
11803 , 737143 , 1608927
11804 , 768601 , 2362
11805 , 428716 , 6887
11806 , 2022156 , 1689949
11807 , 1986801 , 8097
11808 , 783119 , 9090
11809 , 1631975 , 2380
11810 , 568881 , 2159
11811 , 281393 , 363
11812 , 240404 , 835076
11813 , 1905383 , 9043
11814 , 1249460 , 2114
11815 , 1327557 , 40
11816 , 205719 , 2819
11817 , 973734 , 1028764
11818 , 209843 , 43373
11819 , 5075 , 1842091
11820 , 891619 , 616
11821 , 358900 , 2026
11822 , 593098 , 14054
11823 , 1878814 , 1304
11824 , 531653 , 5461
11825 , 1977945 , 1690
11826 , 727471 , 113060
11827 , 1623424 , 9486
11828 , 1125370 , 7636
11829 , 1556844 , 3015
11830 , 658178 , 3688
11831 , 338766 , 5257
11832 , 1405479 , 10531
11833 , 1553942 , 9866
11834 , 13710 , 609792
11835 , 1339553 , 2001
11836 , 8265 , 132598
11837 , 594210 , 82
11838 , 447326 , 363
11839 , 799147 , 1038792
11840 , 1258 , 340816
11841 , 618035 , 1758350
11842 , 313562 , 9442
11843 , 663367 , 9463
11844 , 30686 , 937983
11845 , 1651395 , 2839
11846 , 1376639 , 1075
11847 , 83724 , 2345
11848 , 2012973 , 2956
11849 , 1081663 , 14451
11850 , 882885 , 5657
11851 , 1081612 , 1569979
11852 , 973774 , 1166536
11853 , 1507043 , 1007099
11854 , 10699 , 1157
11855 , 791448 , 31594
11856 , 541538 , 959
11857 , 403445 , 270005
11858 , 249768 , 14104
11859 , 1982172 , 7791
11860 , 456257 , 3929
11861 , 1784052 , 13736
11862 , 818984 , 8983
11863 , 528561 , 103092
11864 , 5426 , 82782
11865 , 646809 , 2628
11866 , 1036320 , 682717
11867 , 1502715 , 255
11868 , 1270840 , 12137
11869 , 721497 , 2821
11870 , 1712219 , 10188
11871 , 1973863 , 1621096
11872 , 1115900 , 952
11873 , 1923826 , 11281
11874 , 1018419 , 2999
11875 , 1235330 , 4084
11876 , 1520125 , 2020134
11877 , 476588 , 14130
11878 , 903941 , 2005015
11879 , 808226 , 3044
11880 , 468585 , 4588
11881 , 1499156 , 2450
11882 , 1327 , 1764677
11883 , 1196180 , 544276
11884 , 192508 , 4724
11885 , 1825821 , 4655
11886 , 30887 , 13893
11887 , 69608 , 990226
11888 , 3686 , 931714
11889 , 1962876 , 1840
11890 , 166191 , 5689
11891 , 249057 , 1183499
11892 , 578626 , 13112
11893 , 1513452 , 13934
11894 , 982992 , 215123
11895 , 10188 , 1853623
11896 , 1312636 , 876028
11897 , 531606 , 3626
11898 , 367542 , 2683
11899 , 562011 , 1311679
11900 , 163959 , 2705
11901 , 2249 , 1419462
11902 , 697512 , 13121
11903 , 1057563 , 1521129
11904 , 12841 , 952110
11905 , 1652964 , 1626
11906 , 1155397 , 5699
11907 , 159519 , 1936566
11908 , 1067397 , 937905
11909 , 467935 , 12810
11910 , 192623 , 1798808
11911 , 73293 , 293558
11912 , 1138031 , 1936743
11913 , 1425753 , 3934
11914 , 550012 , 2839
11915 , 1216969 , 8517
11916 , 456586 , 338766
11917 , 1646000 , 8256
11918 , 1314191 , 1982186
11919 , 1312389 , 4345
11920 , 811782 , 68
11921 , 11894 , 1025614
11922 , 968 , 2
11923 , 95988 , 6427
11924 , 1131037 , 3976
11925 , 78 , 781197
11926 , 2030095 , 2029282
11927 , 1517868 , 756
11928 , 1276256 , 199436
11929 , 865179 , 13931
11930 , 1043491 , 2334
11931 , 1660481 , 1855932
11932 , 195080 , 5159
11933 , 1374142 , 7220
11934 , 2028330 , 1304
11935 , 2018687 , 470
11936 , 1728686 , 7232
11937 , 1037 , 1914475
11938 , 1913145 , 10069
11939 , 1689899 , 5412
11940 , 1523775 , 5559
11941 , 10604 , 1093081
11942 , 780240 , 71
11943 , 1438530 , 764598
11944 , 10772 , 228684
11945 , 428785 , 8203
11946 , 1742216 , 10994
11947 , 968 , 281504
11948 , 192623 , 5743
11949 , 1966886 , 153192
11950 , 1491582 , 9705
11951 , 1927471 , 11978
11952 , 10514 , 8945
11953 , 2020728 , 7806
11954 , 1250569 , 3833
11955 , 449026 , 959
11956 , 1475026 , 7615
11957 , 536799 , 7808
11958 , 1665221 , 2056
11959 , 1162791 , 195
11960 , 12758 , 365829
11961 , 398405 , 1432033
11962 , 395123 , 588
11963 , 1490814 , 169167
11964 , 1698599 , 721497
11965 , 893 , 3161
11966 , 40174 , 393840
11967 , 313478 , 1671116
11968 , 1429299 , 235
11969 , 328 , 695
11970 , 620817 , 11893
11971 , 245924 , 8958
11972 , 1072665 , 1686375
11973 , 43550 , 2343
11974 , 165140 , 1493
11975 , 695016 , 133
11976 , 221759 , 1010
11977 , 102842 , 6453
11978 , 1327 , 1911998
11979 , 7920 , 1369652
11980 , 1112975 , 3950
11981 , 1344944 , 3159
11982 , 525603 , 608705
11983 , 364552 , 1887782
11984 , 997393 , 4246
11985 , 1330885 , 9662
11986 , 8231 , 576241
11987 , 12710 , 1927509
11988 , 617913 , 816553
11989 , 195635 , 2070
11990 , 489179 , 1728548
11991 , 120101 , 2808
11992 , 1813926 , 7517
11993 , 1453133 , 513
11994 , 257725 , 281419
11995 , 330527 , 8689
11996 , 1216850 , 10044
11997 , 1099245 , 4623
11998 , 78285 , 4078
11999 , 1108018 , 4543
12000 , 986371 , 5508
12001 , 549489 , 1571063
12002 , 1927540 , 1622024
12003 , 4215 , 2030189
12004 , 2012289 , 443356
12005 , 1365836 , 116916
12006 , 281646 , 4876
12007 , 1809845 , 1802456
12008 , 1063021 , 1785
12009 , 1518304 , 9127
12010 , 1581938 , 1423687
12011 , 710677 , 827638
12012 , 8610 , 1212835
12013 , 6993 , 60301
12014 , 146959 , 10383
12015 , 393615 , 821
12016 , 1487150 , 1194
12017 , 585512 , 1598597
12018 , 725125 , 3017
12019 , 1246131 , 10294
12020 , 1527017 , 1944732
12021 , 1310532 , 1853
12022 , 1625315 , 3592
12023 , 2216 , 106733
12024 , 158370 , 1241
12025 , 1083126 , 6477
12026 , 1669890 , 2200
12027 , 499030 , 12401
12028 , 1335944 , 11365
12029 , 1612283 , 2999
12030 , 1585313 , 5541
12031 , 152920 , 1405750
12032 , 1651395 , 3834
12033 , 1703110 , 756
12034 , 629374 , 1615032
12035 , 1717846 , 5509
12036 , 553130 , 2888
12037 , 1619261 , 623
12038 , 1691028 , 1083668
12039 , 491492 , 12872
12040 , 1245113 , 4005
12041 , 2013180 , 6664
12042 , 1509632 , 13817
12043 , 1410179 , 9038
12044 , 1444598 , 2021053
12045 , 1123978 , 4611
12046 , 1734277 , 418591
12047 , 1418883 , 150
12048 , 716943 , 9429
12049 , 498944 , 9544
12050 , 1314963 , 10895
12051 , 1915724 , 363
12052 , 1844768 , 577
12053 , 420081 , 1638552
12054 , 364 , 1596300
12055 , 468369 , 1651644
12056 , 502685 , 1351838
12057 , 1417922 , 1203917
12058 , 907472 , 358900
12059 , 927129 , 3811
12060 , 1808105 , 5767
12061 , 1141463 , 2013
12062 , 422211 , 11531
12063 , 8256 , 2030018
12064 , 1038767 , 9043
12065 , 253473 , 1937
12066 , 6473 , 1212017
12067 , 1059476 , 6796
12068 , 541960 , 11627
12069 , 53313 , 12587
12070 , 1352492 , 1193878
12071 , 2557 , 1668825
12072 , 11383 , 1550723
12073 , 868068 , 6366
12074 , 5695 , 1494669
12075 , 654426 , 1095607
12076 , 1915329 , 1669229
12077 , 2002148 , 2200
12078 , 1795507 , 312468
12079 , 361989 , 13931
12080 , 1131423 , 616
12081 , 383785 , 4035
12082 , 1453864 , 131192
12083 , 4728 , 1669350
12084 , 1836822 , 1626
12085 , 1527447 , 1302172
12086 , 1150833 , 1840301
12087 , 610606 , 3833
12088 , 1029935 , 5689
12089 , 1967677 , 1053388
12090 , 1614 , 1058
12091 , 1672365 , 3800
12092 , 164921 , 1595
12093 , 917355 , 1474660
12094 , 1125045 , 1304
12095 , 87284 , 1490608
12096 , 5540 , 6277
12097 , 171 , 1814433
12098 , 777364 , 2609
12099 , 298543 , 9268
12100 , 29703 , 4016
12101 , 1326135 , 3929
12102 , 1451136 , 363
12103 , 1992812 , 1300
12104 , 1856894 , 577
12105 , 1650519 , 371145
12106 , 504174 , 6137
12107 , 1024755 , 12590
12108 , 213000 , 1818200
12109 , 6699 , 195080
12110 , 378695 , 7375
12111 , 4579 , 620817
12112 , 1987511 , 128
12113 , 1242200 , 629017
12114 , 946501 , 667226
12115 , 412113 , 1809769
12116 , 857144 , 1604839
12117 , 1300181 , 1452387
12118 , 738380 , 4876
12119 , 1921572 , 551041
12120 , 1345666 , 6088
12121 , 1624090 , 5508
12122 , 6348 , 561609
12123 , 888553 , 649562
12124 , 667841 , 470
12125 , 2050419 , 360364
12126 , 7373 , 9779
12127 , 1094232 , 1892574
12128 , 1191050 , 752630
12129 , 1419395 , 144424
12130 , 1058582 , 9004
12131 , 922103 , 8945
12132 , 706545 , 2056
12133 , 6826 , 2072
12134 , 1038767 , 68989
12135 , 735994 , 1839
12136 , 629927 , 882810
12137 , 958625 , 629361
12138 , 207578 , 9574
12139 , 1355738 , 8979
12140 , 1733856 , 3217
12141 , 102050 , 1763039
12142 , 1287586 , 394
12143 , 1272039 , 3800
12144 , 5325 , 574323
12145 , 889123 , 8491
12146 , 869966 , 1018
12147 , 1280465 , 520
12148 , 779184 , 2976
12149 , 1898236 , 263
12150 , 95211 , 8993
12151 , 879333 , 1631709
12152 , 1504777 , 204672
12153 , 1129672 , 1758467
12154 , 1739719 , 121945
12155 , 1823945 , 1844123
12156 , 764724 , 7220
12157 , 1889381 , 541
12158 , 1939 , 888553
12159 , 185694 , 8503
12160 , 43373 , 577
12161 , 205575 , 402967
12162 , 1571433 , 9258
12163 , 409522 , 1312417
12164 , 1159967 , 8994
12165 , 1659860 , 577
12166 , 158986 , 186
12167 , 308929 , 316454
12168 , 43973 , 7022
12169 , 190213 , 1529
12170 , 141275 , 3834
12171 , 562185 , 179612
12172 , 1035091 , 8920
12173 , 6991 , 956
12174 , 726120 , 1732895
12175 , 490118 , 571
12176 , 1630699 , 169167
12177 , 58728 , 2332
12178 , 1225949 , 1148373
12179 , 118302 , 1435615
12180 , 4647 , 2819
12181 , 10598 , 4346
12182 , 212025 , 347629
12183 , 527929 , 9682
12184 , 555816 , 3212
12185 , 152920 , 1863849
12186 , 1353527 , 10144
12187 , 410101 , 438583
12188 , 795596 , 1458
12189 , 1077778 , 6725
12190 , 1778931 , 597
12191 , 916280 , 2942
12192 , 130896 , 156
12193 , 9641 , 424194
12194 , 2351 , 1525462
12195 , 251341 , 3044
12196 , 1396296 , 775905
12197 , 222751 , 203445
12198 , 1110653 , 4004
12199 , 1507027 , 5689
12200 , 1186469 , 6309
12201 , 2046171 , 932684
12202 , 1215884 , 1407866
12203 , 1381406 , 5449
12204 , 867304 , 309233
12205 , 2029718 , 7838
12206 , 2888 , 6543
12207 , 2050278 , 730996
12208 , 111827 , 3833
12209 , 3224 , 2042648
12210 , 8981 , 350993
12211 , 1038792 , 10211
12212 , 780066 , 1566
12213 , 248168 , 653177
12214 , 1253 , 1814239
12215 , 858383 , 719108
12216 , 212029 , 4021
12217 , 248564 , 1529179
12218 , 1519289 , 361
12219 , 8032 , 416563
12220 , 1586740 , 10087
12221 , 183233 , 1509
12222 , 988267 , 275803
12223 , 470 , 492828
12224 , 1132154 , 7275
12225 , 1440272 , 2460
12226 , 498667 , 1825108
12227 , 1652861 , 1078
12228 , 10662 , 1337773
12229 , 1924512 , 1992
12230 , 1975331 , 1966519
12231 , 1097172 , 4951
12232 , 498667 , 1304
12233 , 422554 , 2489
12234 , 837491 , 1265336
12235 , 1352267 , 421
12236 , 14227 , 1627978
12237 , 206467 , 8091
12238 , 497855 , 67144
12239 , 261759 , 1976
12240 , 2023 , 735994
12241 , 773884 , 1650
12242 , 132962 , 9984
12243 , 1384592 , 6872
12244 , 1719029 , 5689
12245 , 1151760 , 1270472
12246 , 1882294 , 13893
12247 , 1919728 , 1731037
12248 , 175988 , 1560412
12249 , 645751 , 2701
12250 , 938724 , 10143
12251 , 324385 , 12227
12252 , 1486601 , 5442
12253 , 1592023 , 1491827
12254 , 956 , 1127751
12255 , 574756 , 4845
12256 , 1505343 , 2052220
12257 , 3662 , 11098
12258 , 506929 , 591
12259 , 2006616 , 6794
12260 , 1796714 , 363
12261 , 1069994 , 56794
12262 , 1333384 , 1647616
12263 , 1146942 , 1300
12264 , 1691028 , 10790
12265 , 505 , 1764684
12266 , 516681 , 802
12267 , 1662749 , 902
12268 , 1889445 , 2701
12269 , 401468 , 974
12270 , 1032180 , 1777766
12271 , 8652 , 1193181
12272 , 1659405 , 3833
12273 , 1962862 , 1638
12274 , 66496 , 966218
12275 , 1463570 , 674829
12276 , 1466611 , 5159
12277 , 346308 , 12585
12278 , 381154 , 10682
12279 , 1405600 , 2940
12280 , 11942 , 1030979
12281 , 718694 , 9258
12282 , 1333572 , 255
12283 , 1759637 , 10708
12284 , 1255452 , 8634
12285 , 1835121 , 1166676
12286 , 1852521 , 2283
12287 , 588396 , 557668
12288 , 82 , 1513074
12289 , 106637 , 401866
12290 , 361910 , 10945
12291 , 1041126 , 9315
12292 , 524887 , 557668
12293 , 842080 , 6408
12294 , 713270 , 1021400
12295 , 1290774 , 6993
12296 , 1709887 , 1690
12297 , 1295848 , 12227
12298 , 13057 , 13527
12299 , 2198 , 1111329
12300 , 937058 , 253482
12301 , 536551 , 6743
12302 , 1024755 , 11323
12303 , 1568979 , 2029282
12304 , 1160891 , 218110
12305 , 1329141 , 6987
12306 , 1436243 , 3800
12307 , 2047693 , 3968
12308 , 446489 , 1983558
12309 , 100946 , 583751
12310 , 1806379 , 879082
12311 , 1471496 , 1371
12312 , 1066890 , 1423497
12313 , 1453683 , 1286673
12314 , 128446 , 208670
12315 , 940506 , 10864
12316 , 1119037 , 490232
12317 , 1962876 , 7286
12318 , 1491491 , 522468
12319 , 420081 , 1182
12320 , 85037 , 6210
12321 , 1871469 , 8097
12322 , 1180522 , 541
12323 , 699120 , 1640266
12324 , 1390087 , 51754
12325 , 827627 , 85444
12326 , 616960 , 548517
12327 , 34399 , 339131
12328 , 4988 , 970841
12329 , 961200 , 13087
12330 , 1054078 , 1254543
12331 , 606401 , 886515
12332 , 1647970 , 255
12333 , 4541 , 910291
12334 , 2029872 , 171
12335 , 486332 , 2578
12336 , 412452 , 1524121
12337 , 1936743 , 13743
12338 , 468585 , 736551
12339 , 1197724 , 2857
12340 , 460979 , 552803
12341 , 911329 , 3800
12342 , 378801 , 1284217
12343 , 1067692 , 659635
12344 , 1199511 , 9814
12345 , 516530 , 2200
12346 , 859024 , 1900
12347 , 433904 , 1558
12348 , 392326 , 2935
12349 , 367542 , 1404820
12350 , 1123342 , 575878
12351 , 757212 , 6446
12352 , 1422999 , 753265
12353 , 209794 , 5645
12354 , 3672 , 1181359
12355 , 761182 , 2343
12356 , 572641 , 7930
